Columns ,Chamber_ID,Location_ID,Timestamp_Begin,Timestamp_End,Flux_CO2,Flux_SE_CO2,CrvFit_CO2,R2_CO2,CO2_Error,Flux_CH4_diffusive,Flux_CH4_ebullition,Flux_CH4,Flux_SE_CH4,CrvFit_CH4_diffusive,R2_CH4,CH4_Error,Tair,Atm_pressure,Notes
Sample,September_11_O2,O2,20230919115600,20230919115800,0.269952,0.207124,Exp:HutchisonMosier,0.797895,,0.000347,0.001979,0.002326,0.23258,Exp:HutchisonMosier_noEbullition,0.10162,,23.15,1,
Sample,September_11_O3,O3,20230919115820,20230919120020,2.340656,0.155338,Exp:HutchisonMosier,0.985108,,-0.001323,0,-0.001323,0.273763,Exp:HutchisonMosier_noEbullition,0.6414,,21.85,1,
Sample,September_12_O1,O1,20230919122740,20230919122940,-0.616966,0.211206,Exp:HutchisonMosier,0.889442,,0.002131,0,0.002131,0.092013,Exp:HutchisonMosier_noEbullition,0.972837,,21.2,1,
Sample,September_12_O2,O2,20230919123250,20230919123450,1.150126,0.152744,Exp:HutchisonMosier,0.983818,,-0.000576,0,-0.000576,0.25642,Exp:HutchisonMosier_noEbullition,0.233485,,22.65,1,
Sample,September_12_O3,O3,20230919123515,20230919123715,2.745571,0.273242,Exp:HutchisonMosier,0.979608,,0.002386,0,0.002386,0.075406,Exp:HutchisonMosier_noEbullition,0.986263,,20.85,1,
Sample,September_13_O1,O1,20230919133710,20230919133910,-1.296672,0.217506,Exp:HutchisonMosier,0.977995,,-0.143747,-0.041412,-0.185159,1.648348,Exp:HutchisonMosier_noEbullition,0.979432,,21.55,1,
Sample,September_13_O2,O2,20230919134000,20230919134200,2.95431,0.166311,Exp:HutchisonMosier,0.994414,,0.021356,0,0.021356,0.040475,Exp:HutchisonMosier_noEbullition,0.990075,,22.85,1,
Sample,September_13_O3,O3,20230919134320,20230919134520,1.865049,0.199135,Exp:HutchisonMosier,0.990663,,0.000017,0.004249,0.004266,0.065818,Exp:HutchisonMosier_noEbullition,0.074879,,23.4,1,
Sample,September_14_O1,O1,20230919143055,20230919143255,0.398453,0.244228,Exp:HutchisonMosier,0.865723,,-0.002469,0,-0.002469,0.689343,Exp:HutchisonMosier_noEbullition,0.450242,,20.9,1,
Sample,September_14_O2,O2,20230919143320,20230919143520,0.65151,0.592759,Exp:HutchisonMosier,0.003832,,-0.032118,0.000034,-0.032084,1.119474,Exp:HutchisonMosier_noEbullition,0.977654,,21.8,1,
Sample,September_14_O3,O3,20230919143540,20230919143740,2.269176,0.29516,Exp:HutchisonMosier,0.182159,,0.007925,0,0.007925,0.180866,Exp:HutchisonMosier_noEbullition,0.734249,,23.7,1,
Sample,September_15_O1,O1,20230919154050,20230919154250,-2.996885,0.365695,Exp:HutchisonMosier,0.567194,,0.001537,0,0.001537,0.537158,Exp:HutchisonMosier_noEbullition,0.370889,,22.9,1,
Sample,September_15_O2,O2,20230919154315,20230919154515,0.252407,0.165624,Exp:HutchisonMosier,0.844181,,0.01055,0,0.01055,0.205365,Exp:HutchisonMosier_noEbullition,0.887664,,24.6,1,
Sample,September_15_O3,O3,20230919154535,20230919154735,0.836565,0.187156,Exp:HutchisonMosier,0.966285,,0.000599,0,0.000599,0.403355,Exp:HutchisonMosier_noEbullition,0.124126,,25.1,1,
Sample,September_16_O1,O1,20230919161730,20230919161930,5.718157,0.300399,Exp:HutchisonMosier,0.04801,,-0.000856,0,-0.000856,0.078096,Exp:HutchisonMosier_noEbullition,0.942752,,20.5,1,
Sample,September_16_O2,O2,20230919162005,20230919162205,-13.769431,1.435261,Exp:HutchisonMosier,0.566537,,-0.026909,0.025439,-0.00147,2.048082,Exp:HutchisonMosier_noEbullition,0.9227,,20.85,1,
Sample,September_16_O3,O3,20230919162230,20230919162430,0.45822,0.153576,Exp:HutchisonMosier,0.951081,,0.002154,0,0.002154,0.04953,Exp:HutchisonMosier_noEbullition,0.992305,,21.35,1,
Sample,September_17_O1,O1,20230919175300,20230919175500,2.513469,0.373941,Exp:HutchisonMosier,0.845622,,0.000161,0,0.000161,0.196882,Exp:HutchisonMosier_noEbullition,0.036339,,20.8,1,
Sample,September_17_O2,O2,20230919175512,20230919175712,1.234264,0.262486,Exp:HutchisonMosier,0.966565,,-0.005599,0.016838,0.011239,1.566348,Exp:HutchisonMosier_noEbullition,0.497689,,21.15,1,
Sample,September_17_O3,O3,20230919175725,20230919175925,2.822847,0.221919,Exp:HutchisonMosier,0.990513,,0.007605,0,0.007605,0.111208,Exp:HutchisonMosier_noEbullition,0.991247,,21.05,1,
Sample,September_18_O1,O1,20230919182930,20230919183130,3.499093,0.291819,Exp:HutchisonMosier,0.945847,,0.01602,0,0.01602,0.397474,Exp:HutchisonMosier_noEbullition,0.954445,,18.5,1,
Sample,September_18_O2,O2,20230919183320,20230919183520,0.177125,0.136538,Exp:HutchisonMosier,0.769815,,-0.000176,0,-0.000176,0.247432,Exp:HutchisonMosier_noEbullition,0.700614,,18.4,1,
Sample,September_18_O3,O3,20230919183600,20230919183800,2.321658,0.272989,Exp:HutchisonMosier,0.982357,,0.003108,0,0.003108,0.037015,Exp:HutchisonMosier_noEbullition,0.991008,,18.35,1,
Sample,September_19_O1,O1,20230919192950,20230919193150,1.876626,0.313678,Exp:HutchisonMosier,0.978815,,0.002653,0,0.002653,0.095037,Exp:HutchisonMosier_noEbullition,0.475817,,16.55,1,
Sample,September_19_O2,O2,20230919193250,20230919193450,2.087129,0.316385,Exp:HutchisonMosier,0.981531,,0.001388,0,0.001388,0.112228,Exp:HutchisonMosier_noEbullition,0.739833,,16.85,1,
Sample,September_19_O3,O3,20230919193510,20230919193710,2.031159,0.488034,Exp:HutchisonMosier,0.960631,,0.004127,0,0.004127,0.169313,Exp:HutchisonMosier_noEbullition,0.811732,,17,1,
Sample,September_20_O1,O1,20230919203710,20230919203910,-2.355351,0.158753,Exp:HutchisonMosier,0.988166,,-0.01142,0,-0.01142,0.563354,Exp:HutchisonMosier_noEbullition,0.958244,,16.15,1,
Sample,September_20_O2,O2,20230919203935,20230919204135,-12.916311,0.538728,Exp:HutchisonMosier,0.856714,,-0.001195,0,-0.001195,0.572276,Exp:HutchisonMosier_noEbullition,0.194338,,16.55,1,
Sample,September_20_O3,O3,20230919204228,20230919204428,2.330526,0.124152,Exp:HutchisonMosier,0.993575,,0.014419,0,0.014419,0.147411,Exp:HutchisonMosier_noEbullition,0.954312,,16.65,1,
Sample,September_21_O1,O1,20230919211545,20230919211745,-7.237231,0.593612,Exp:HutchisonMosier,0.933151,,-0.036721,-0.006409,-0.04313,0.939379,Exp:HutchisonMosier_noEbullition,0.982138,,16.65,1,
Sample,September_21_O2,O2,20230919211812,20230919212012,0.913368,0.146463,Exp:HutchisonMosier,0.971383,,0.105395,0,0.105395,0.713899,Exp:HutchisonMosier_noEbullition,0.807164,,16.95,1,
Sample,September_21_O3,O3,20230919212045,20230919212245,2.27927,0.151292,Exp:HutchisonMosier,0.975531,,0.003749,0,0.003749,0.136714,Exp:HutchisonMosier_noEbullition,0.9199,,16.7,1,
Sample,September_22_O1,O1,20230919221755,20230919221955,-3.184277,0.195414,Exp:HutchisonMosier,0.961639,,-0.007129,0,-0.007129,0.259967,Exp:HutchisonMosier_noEbullition,0.618456,,16.7,1,
Sample,September_22_O2,O2,20230919222030,20230919222230,3.781657,0.314902,Exp:HutchisonMosier,0.956455,,-0.006958,0.059308,0.05235,2.892385,Exp:HutchisonMosier_noEbullition,0.709846,,16.4,1,
Sample,September_22_O3,O3,20230919222258,20230919222458,1.99515,0.616983,Exp:HutchisonMosier,0.880609,,0.086353,-0.00101,0.085343,0.964619,Exp:HutchisonMosier_noEbullition,0.579468,,16.5,1,
Sample,September_5_V1,V1,20230919055000,20230919055200,1.507754,0.707121,Exp:HutchisonMosier,0.871023,,0.005231,0,0.005231,0.926416,Exp:HutchisonMosier_noEbullition,0.900808,,13.65,1,
Sample,September_5_V2,V2,20230919054700,20230919054900,5.614328,0.777329,Exp:HutchisonMosier,0.555069,,0.021258,0,0.021258,0.516883,Exp:HutchisonMosier_noEbullition,0.65368,,11,1,
Sample,September_5_V3,V3,20230919054310,20230919054510,1.52012,0.674214,Exp:HutchisonMosier,0.878272,,0.007381,0,0.007381,0.801827,Exp:HutchisonMosier_noEbullition,0.791337,,10.65,1,
Sample,September_6_V1,V1,20230919064315,20230919064515,0.761749,0.66452,Exp:HutchisonMosier,0.603161,,0.005158,0,0.005158,0.482234,Exp:HutchisonMosier_noEbullition,0.886935,,10.1,1,
Sample,September_6_V2,V2,20230919064620,20230919064820,6.863875,0.840772,Exp:HutchisonMosier,0.867901,,0.010108,0,0.010108,1.132596,Exp:HutchisonMosier_noEbullition,0.797879,,10.15,1,
Sample,September_6_V3,V3,20230919064800,20230919065000,-9.388947,3.494344,Exp:HutchisonMosier,0.547108,,0.075224,-0.017733,0.057491,0.903449,Exp:HutchisonMosier_noEbullition,0.870336,,9.75,1,
Sample,September_7_V1,V1,20230919074030,20230919074230,3.430618,1.775199,Exp:HutchisonMosier,0.652765,,0.005164,0,0.005164,0.977935,Exp:HutchisonMosier_noEbullition,0.663587,,10.35,1,
Sample,September_7_V2,V2,20230919074315,20230919074515,13.268784,1.093119,Exp:HutchisonMosier,0.392622,,0.081607,0,0.081607,0.912879,Exp:HutchisonMosier_noEbullition,0.524713,,10.05,1,
Sample,September_7_V3,V3,20230919074545,20230919074745,1.862529,2.781113,Exp:HutchisonMosier,0.370351,,0.010337,0,0.010337,1.238374,Exp:HutchisonMosier_noEbullition,0.553719,,9.6,1,
Sample,September_8_V1,V1,20230919084635,20230919084835,4.580243,2.924166,Exp:HutchisonMosier,0.197619,,-0.015382,0.02332,0.007938,1.963282,Exp:HutchisonMosier_noEbullition,0.869815,,11.5,1,
Sample,September_8_V2,V2,20230919084930,20230919085130,3.810896,1.686074,Exp:HutchisonMosier,0.835661,,0.004614,0.023338,0.027952,1.525623,Exp:HutchisonMosier_noEbullition,0.368976,,12.5,1,
Sample,September_8_V3,V3,20230919085230,20230919085430,2.70877,1.469345,Exp:HutchisonMosier,0.846171,,0.007037,0,0.007037,0.492071,Exp:HutchisonMosier_noEbullition,0.925907,,12.8,1,
Sample,September_9_V1,V1,20230919092815,20230919093015,24.569217,2.165574,Exp:HutchisonMosier,0.313394,,0.000663,0,0.000663,2.126044,Exp:HutchisonMosier_noEbullition,0.00027,,13,1,
Sample,September_9_V2,V2,20230919093105,20230919093305,3.706329,1.417079,Exp:HutchisonMosier,0.920716,,0.028469,0,0.028469,2.071783,Exp:HutchisonMosier_noEbullition,0.938225,,13.45,1,
Sample,September_9_V3,V3,20230919093350,20230919093550,0.001688,0.435318,Exp:HutchisonMosier,0.483156,,0.006289,0,0.006289,0.468829,Exp:HutchisonMosier_noEbullition,0.931708,,13.7,1,
Sample,September_11_V1,V1,20230919120216,20230919120416,4.438432,0.868735,Exp:HutchisonMosier,0.967404,,0.030088,0,0.030088,0.325827,Exp:HutchisonMosier_noEbullition,0.988119,,20.85,1,
Sample,September_11_V2,V2,20230919120450,20230919120650,10.509059,0.827303,Exp:HutchisonMosier,0.934644,,0.041093,0.004606,0.045699,1.086445,Exp:HutchisonMosier_noEbullition,0.676069,,20.65,1,
Sample,September_11_V3,V3,20230919120716,20230919120916,2.658516,0.797512,Exp:HutchisonMosier,0.805545,,0.030307,0,0.030307,0.478905,Exp:HutchisonMosier_noEbullition,0.903077,,20.35,1,
Sample,September_12_V1,V1,20230919123935,20230919124135,7.761711,0.380145,Exp:HutchisonMosier,0.989076,,0.024328,0,0.024328,0.110388,Exp:HutchisonMosier_noEbullition,0.994394,,20.9,1,
Sample,September_12_V2,V2,20230919124220,20230919124420,10.373513,0.459128,Exp:HutchisonMosier,0.985442,,0.049131,0.004162,0.053293,0.941967,Exp:HutchisonMosier_noEbullition,0.967583,,19.1,1,
Sample,September_12_V3,V3,20230919124450,20230919124650,1.820809,0.370219,Exp:HutchisonMosier,0.986259,,0.017982,0,0.017982,0.177472,Exp:HutchisonMosier_noEbullition,0.99431,,20.05,1,
Sample,September_13_V1,V1,20230919134615,20230919134815,5.062641,0.572093,Exp:HutchisonMosier,0.982546,,0.011802,0,0.011802,0.173525,Exp:HutchisonMosier_noEbullition,0.990472,,19.05,1,
Sample,September_13_V2,V2,20230919134845,20230919135045,10.298966,1.587498,Exp:HutchisonMosier,0.894953,,0.079687,0.003823,0.08351,0.917363,Exp:HutchisonMosier_noEbullition,0.82008,,19.45,1,
Sample,September_13_V3,V3,20230919145130,20230919145330,2.284484,0.348435,Exp:HutchisonMosier,0.98518,,0.016164,0,0.016164,0.139886,Exp:HutchisonMosier_noEbullition,0.996339,,18.2,1,
Sample,September_14_V1,V1,20230919143955,20230919144155,9.429077,0.486602,Exp:HutchisonMosier,0.994176,,0.018811,0,0.018811,0.165605,Exp:HutchisonMosier_noEbullition,0.995725,,20.45,1,
Sample,September_14_V2,V2,20230919144235,20230919144435,12.47996,0.831255,Exp:HutchisonMosier,0.963877,,0.043295,0.002861,0.046156,0.478912,Exp:HutchisonMosier_noEbullition,0.979987,,19.6,1,
Sample,September_14_V3,V3,20230919144500,20230919144700,6.984485,0.367839,Exp:HutchisonMosier,0.997069,,0.024717,0,0.024717,0.119564,Exp:HutchisonMosier_noEbullition,0.99917,,18.65,1,
Sample,September_15_V1,V1,20230919155010,20230919155210,3.455606,1.14192,Exp:HutchisonMosier,0.941262,,0.006299,-0.004705,0.001594,0.458598,Exp:HutchisonMosier_noEbullition,0.911746,,20.4,1,
Sample,September_15_V2,V2,20230919155240,20230919155440,3.327687,1.94137,Exp:HutchisonMosier,0.918656,,0.034146,0,0.034146,0.683458,Exp:HutchisonMosier_noEbullition,0.981595,,19.45,1,
Sample,September_15_V3,V3,20230919155510,20230919155710,7.669642,0.379687,Exp:HutchisonMosier,0.995147,,0.021862,0,0.021862,0.189618,Exp:HutchisonMosier_noEbullition,0.994171,,19.35,1,
Sample,September_16_V1,V1,20230919162700,20230919162900,18.058668,1.640647,Exp:HutchisonMosier,0.973595,,0.027262,-0.002441,0.024821,0.320377,Exp:HutchisonMosier_noEbullition,0.988993,,18.95,1,
Sample,September_16_V2,V2,20230919162920,20230919163120,20.103488,1.201971,Exp:HutchisonMosier,0.986108,,0.076154,0.002483,0.078637,0.759524,Exp:HutchisonMosier_noEbullition,0.983125,,19.4,1,
Sample,September_16_V3,V3,20230919163142,20230919163342,13.386018,0.983691,Exp:HutchisonMosier,0.984497,,0.037698,0,0.037698,0.381455,Exp:HutchisonMosier_noEbullition,0.989929,,19.15,1,
Sample,September_17_V1,V1,20230919180200,20230919180400,30.058574,2.073196,Exp:HutchisonMosier,0.891691,,0.034863,0,0.034863,0.487956,Exp:HutchisonMosier_noEbullition,0.935918,,18.75,1,
Sample,September_17_V2,V2,20230919180510,20230919180710,-9999,-9999,-9999,-9999,,0.021743,0.002932,0.024675,1.404931,Exp:HutchisonMosier_noEbullition,0.924765,,19.5,1,
Sample,September_17_V3,V3,20230919180800,20230919181000,28.653974,1.886714,Exp:HutchisonMosier,0.903958,,0.073579,0,0.073579,0.5665,Exp:HutchisonMosier_noEbullition,0.941281,,18.25,1,
Sample,September_18_V1,V1,20230919183950,20230919184150,16.801728,0.353637,Exp:HutchisonMosier,0.981118,,0.02241,0,0.02241,0.107949,Exp:HutchisonMosier_noEbullition,0.992147,,16.65,1,
Sample,September_18_V2,V2,20230919184220,20230919184420,6.131998,0.449785,Exp:HutchisonMosier,0.983871,,0.03951,0,0.03951,0.419064,Exp:HutchisonMosier_noEbullition,0.988168,,17.15,1,
Sample,September_18_V3,V3,20230919184455,20230919184655,9.116742,0.380444,Exp:HutchisonMosier,0.996202,,0.02922,0,0.02922,0.215649,Exp:HutchisonMosier_noEbullition,0.994175,,15.25,1,
Sample,September_19_V1,V1,20230919193855,20230919194055,1.823728,0.868326,Exp:HutchisonMosier,0.873926,,0.002723,0,0.002723,0.282329,Exp:HutchisonMosier_noEbullition,0.854223,,16.05,1,
Sample,September_19_V2,V2,20230919194125,20230919194325,-9999,-9999,-9999,-9999,,0.006525,0,0.006525,0.208178,Exp:HutchisonMosier_noEbullition,0.98188,,18.7,1,
Sample,September_19_V3,V3,20230919194500,20230919194700,4.080186,0.826974,Exp:HutchisonMosier,0.971127,,0.007069,0,0.007069,0.158239,Exp:HutchisonMosier_noEbullition,0.991891,,15.2,1,
Sample,September_20_V1,V1,20230919204805,20230919205005,8.235077,0.331438,Exp:HutchisonMosier,0.99521,,0.01727,0,0.01727,0.117051,Exp:HutchisonMosier_noEbullition,0.997786,,15.65,1,
Sample,September_20_V2,V2,20230919205040,20230919205240,10.263218,0.306963,Exp:HutchisonMosier,0.997226,,0.036538,0,0.036538,0.320308,Exp:HutchisonMosier_noEbullition,0.996753,,15.25,1,
Sample,September_20_V3,V3,20230919205310,20230919205510,10.355273,0.210863,Exp:HutchisonMosier,0.998474,,0.017847,0,0.017847,0.057362,Exp:HutchisonMosier_noEbullition,0.999359,,15.25,1,
Sample,September_21_V1,V1,20230919212530,20230919212730,7.698221,0.359377,Exp:HutchisonMosier,0.980488,,0.011629,0,0.011629,0.169327,Exp:HutchisonMosier_noEbullition,0.964708,,15.9,1,
Sample,September_21_V2,V2,20230919212815,20230919213015,12.318101,0.404713,Exp:HutchisonMosier,0.994651,,0.035566,0,0.035566,0.325771,Exp:HutchisonMosier_noEbullition,0.996352,,15.6,1,
Sample,September_21_V3,V3,20230919213040,20230919213240,11.873145,0.369386,Exp:HutchisonMosier,0.996484,,0.019345,0,0.019345,0.285788,Exp:HutchisonMosier_noEbullition,0.984284,,15.35,1,
Sample,September_22_V1,V1,20230919222745,20230919222945,2.846905,1.543726,Exp:HutchisonMosier,0.813786,,0.003093,0,0.003093,0.249349,Exp:HutchisonMosier_noEbullition,0.919595,,14.9,1,
Sample,September_22_V2,V2,20230919223230,20230919223430,2.50532,0.608296,Exp:HutchisonMosier,0.948851,,0.005097,0,0.005097,0.219927,Exp:HutchisonMosier_noEbullition,0.968601,,14.95,1,
Sample,September_22_V3,V3,20230919223450,20230919223650,7.257753,1.713672,Exp:HutchisonMosier,0.850954,,0.035086,0.00212,0.037206,1.455047,Exp:HutchisonMosier_noEbullition,0.809123,,14.3,1,
Sample,October_5_O1,O1,20231024052315,20231024052515,0.595842,0.660024,Exp:HutchisonMosier,0.544659,,0.008928,0.022286,0.031214,1.21061,0.377685,0.377685,,11.6,1,
Sample,October_5_O2,O2,20231024052545,20231024052745,-9999,-9999,-9999,-9999,,-0.000094,0.177322,0.177228,1.441905,0.700829,0.700829,,11.6,1,
Sample,October_5_O3,O3,20231024052800,20231024053000,1.801711,0.43951,Exp:HutchisonMosier,0.703866,,0.008255,0.204974,0.213229,0.815958,0.860964,0.860964,,11.6,1,
Sample,October_6_O1,O1,20231024063240,20231024063440,-1.352293,0.303386,Exp:HutchisonMosier,0.245963,,0.008978,0.009403,0.018381,1.332366,0.000412,0.000412,,11.8,1,
Sample,October_6_O2,O2,20231024063505,20231024063705,3.534248,0.68832,Exp:HutchisonMosier,0.147274,,-0.000581,0.073357,0.072776,1.998193,0.079956,0.079956,,11.8,1,
Sample,October_6_O3,O3,20231024063740,20231024063940,-0.859053,0.453973,Exp:HutchisonMosier,0.753656,,-0.005505,0.028497,0.022992,1.993315,0.336723,0.336723,,11.8,1,
Sample,October_7_O1,O1,20231024074430,20231024074630,0.475886,0.325766,Exp:HutchisonMosier,0.750501,,0.002624,0,0.002624,0.154454,0.892483,0.892483,,12.2,1,
Sample,October_7_O2,O2,20231024074655,20231024074855,0.086874,0.325977,Exp:HutchisonMosier,0.53864,,0.148894,0.004798,0.153692,1.64654,0.418694,0.418694,,12.2,1,
Sample,October_7_O3,O3,20231024074915,20231024075115,0.392499,0.185988,Exp:HutchisonMosier,0.862864,,0.003172,0,0.003172,0.297632,0.700937,0.700937,,12.2,1,
Sample,October_8_O1,O1,20231024084900,20231024085100,0.176142,0.259939,Exp:HutchisonMosier,0.829403,,0.006617,0,0.006617,0.617036,0.733362,0.733362,,11.75,1,
Sample,October_8_O2,O2,20231024085125,20231024085325,0.348745,0.267834,Exp:HutchisonMosier,0.717089,,0.002113,0.075508,0.077621,2.80328,0.026954,0.026954,,11.15,1,
Sample,October_8_O3,O3,20231024085300,20231024085500,-9999,-9999,-9999,-9999,,0.241978,-0.110879,0.131099,1.518654,0.881063,0.881063,,10.65,1,
Sample,October_9_O1,O1,20231024092240,20231024092440,-1.94684,0.302556,Exp:HutchisonMosier,0.981651,,0.000887,0,0.000887,0.079167,0.828792,0.828792,,12.9,1,
Sample,October_9_O2,O2,20231024092500,20231024092700,0.187049,0.11244,Exp:HutchisonMosier,0.81177,,0.12086,0.014067,0.134927,1.174118,0.935419,0.935419,,12.4,1,
Sample,October_9_O3,O3,20231024092725,20231024092925,-0.093225,0.098745,Exp:HutchisonMosier,0.52646,,0.004672,0,0.004672,0.220651,0.924966,0.924966,,12.5,1,
Sample,October_10_O1,O1,20231024103705,20231024103905,0.161152,0.317632,Exp:HutchisonMosier,0.317758,,-0.017363,-0.01958,-0.036943,0.294218,0.877137,0.877137,,18.05,1,
Sample,October_10_O2,O2,20231024103930,20231024104130,1.337493,0.221008,Exp:HutchisonMosier,0.949356,,0.042182,0.00675,0.048932,1.144318,0.951233,0.951233,,17.95,1,
Sample,October_10_O3,O3,20231024104200,20231024104400,0.565737,0.143883,Exp:HutchisonMosier,0.960983,,0.001463,0,0.001463,0.023457,0.991885,0.991885,,18.4,1,
Sample,October_11_O1,O1,20231024113200,20231024113400,0.64005,0.191331,Exp:HutchisonMosier,0.957981,,0.000315,0,0.000315,0.136442,0.263625,0.263625,,23.1,1,
Sample,October_11_O2,O2,20231024113440,20231024113640,1.104152,0.436315,Exp:HutchisonMosier,0.808993,,0.006541,0,0.006541,0.113232,0.85381,0.85381,,22.85,1,
Sample,October_11_O3,O3,202310241137115,202310241137315,0.801736,0.165455,Exp:HutchisonMosier,0.978916,,0.015284,0,0.015284,0.486051,0.92459,0.92459,,23.1,1,
Sample,October_12_O1,O1,20231024120650,20231024120850,3.348026,0.653108,Exp:HutchisonMosier,0.124594,,0.013434,0,0.013434,0.443674,0.27827,0.27827,,21.1,1,
Sample,October_12_O2,O2,20231024120910,20231024121110,1.192991,0.12535,Exp:HutchisonMosier,0.984769,,0.0104,0,0.0104,0.371113,0.930018,0.930018,,22.3,1,
Sample,October_12_O3,O3,20231024121130,20231024121330,-0.034766,1.105227,Exp:HutchisonMosier,0.534735,,-0.002737,0.083028,0.080291,1.791979,0.968725,0.968725,,22.75,1,
Sample,October_13_O1,O1,20231024132838,20231024133038,0.820056,0.215321,Exp:HutchisonMosier,0.966907,,0.008548,0,0.008548,0.221708,0.62771,0.62771,,24.65,1,
Sample,October_13_O2,O2,20231024133055,20231024133255,5.132623,0.258883,Exp:HutchisonMosier,0.968979,,0.149277,0.007175,0.156452,1.499346,0.914837,0.914837,,23.4,1,
Sample,October_13_O3,O3,20231024133315,20231024133515,2.645095,0.321582,Exp:HutchisonMosier,0.940675,,-0.02285,0.049218,0.026368,3.238457,0.83814,0.83814,,22.5,1,
Sample,October_14_O1,O1,20231024143500,20231024143700,0.691812,0.278418,Exp:HutchisonMosier,0.925387,,-0.009661,0.0044,-0.005261,0.634567,0.724677,0.724677,,22.1,1,
Sample,October_14_O2,O2,20231024143745,20231024143945,-1.819343,1.380937,Exp:HutchisonMosier,0.876416,,0.138877,0.006171,0.145048,1.847601,0.191564,0.191564,,21.45,1,
Sample,October_14_O3,O3,20231024144015,20231024144215,4.994998,0.263433,Exp:HutchisonMosier,0.982003,,0.008625,0,0.008625,0.773045,0.896756,0.896756,,20.55,1,
Sample,October_15_O1,O1,20231024153615,20231024153815,6.604804,0.868603,Exp:HutchisonMosier,0.758074,,0.066797,0,0.066797,0.587926,0.924494,0.924494,,23.65,1,
Sample,October_15_O2,O2,20231024153855,20231024154055,1.862651,0.49346,Exp:HutchisonMosier,0.7751,,0.164936,0.010166,0.175102,1.212006,0.898827,0.898827,,22.15,1,
Sample,October_15_O3,O3,20231024153855,20231024154055,-9999,-9999,-9999,-9999,,0.091374,0,0.091374,0.842347,0.962259,0.962259,,21.9,1,
Sample,October_16_O1,O1,20231024163400,20231024163600,1.936862,0.128656,Exp:HutchisonMosier,0.903455,,0.007669,0,0.007669,0.257316,0.854698,0.854698,,21.65,1,
Sample,October_16_O2,O2,20231024163620,20231024163820,1.813456,0.164419,Exp:HutchisonMosier,0.713025,,0.194325,0,0.194325,1.433975,0.944032,0.944032,,19.45,1,
Sample,October_16_O3,O3,20231024163850,20231024164050,11.06109,0.520587,Exp:HutchisonMosier,0.911623,,-0.009923,0.06743,0.057507,1.777388,0.797967,0.797967,,19.5,1,
Sample,October_17_O1,O1,20231024173355,20231024173555,-5.291326,1.883899,Exp:HutchisonMosier,0.954459,,0.00849,0,0.00849,0.065942,0.977253,0.977253,,20.9,1,
Sample,October_17_O2,O2,20231024173620,20231024173820,2.260809,0.189867,Exp:HutchisonMosier,0.97853,,-0.014179,0.099993,0.085814,1.177217,0.975724,0.975724,,19.8,1,
Sample,October_17_O3,O3,20231024173847,20231024174047,3.479908,0.246033,Exp:HutchisonMosier,0.826804,,0.195504,0.013084,0.208588,2.103912,0.400223,0.400223,,19,1,
Sample,October_18_O1,O1,20231024183023,20231024183223,2.212642,0.739753,Exp:HutchisonMosier,0.830821,,0.048899,-0.000422,0.048477,1.828061,0.862727,0.862727,,17.8,1,
Sample,October_18_O2,O2,20231024183246,20231024183446,1.34219,0.129823,Exp:HutchisonMosier,0.991201,,0.006266,0.00219,0.008456,1.741516,0.414554,0.414554,,17.55,1,
Sample,October_18_O3,O3,20231024183533,20231024183733,1.547788,0.122791,Exp:HutchisonMosier,0.992104,,-0.028701,-0.004121,-0.032822,1.105652,0.956149,0.956149,,16.15,1,
Sample,October_19_O1,O1,20231024192128,20231024192328,17.161607,1.339757,Exp:HutchisonMosier,0.517607,,-0.001004,0.014856,0.013852,2.484547,0.015351,0.015351,,16.2,1,
Sample,October_19_O2,O2,20231024192341,20231024192541,1.087188,0.415716,Exp:HutchisonMosier,0.903703,,-0.000897,0.023672,0.022775,2.364897,0.013189,0.013189,,15.1,1,
Sample,October_19_O3,O3,20231024192605,20231024192805,4.315693,0.37463,Exp:HutchisonMosier,0.900117,,0.018866,0.004996,0.023862,0.796369,0.499121,0.499121,,16.05,1,
Sample,October_20_O1,O1,20231024202955,20231024203155,0.579794,0.315798,Exp:HutchisonMosier,0.789679,,-0.000251,0,-0.000251,0.092063,0.267856,0.267856,,15.3,1,
Sample,October_20_O2,O2,20231024203230,20231024203430,1.653054,0.494691,Exp:HutchisonMosier,0.61034,,0.003161,0.005722,0.008883,0.926116,0.395931,0.395931,,15.1,1,
Sample,October_20_O3,O3,20231024203447,20231024203647,2.2613,0.42706,Exp:HutchisonMosier,0.666672,,0.057423,-0.008217,0.049206,1.299899,0.915352,0.915352,,14.75,1,
Sample,October_21_O1,O1,20231024214633,20231024214833,0.039532,1.581745,Exp:HutchisonMosier,0.326111,,-0.002309,0.040278,0.037969,1.601588,0.197522,0.197522,,15.5,1,
Sample,October_21_O2,O2,20231024214855,20231024215055,1.574167,0.853675,Exp:HutchisonMosier,0.59425,,0.013661,-0.015308,-0.001647,2.426939,0.83004,0.83004,,15.35,1,
Sample,October_21_O3,O3,20231024215045,20231024215245,0.871182,0.221713,Exp:HutchisonMosier,0.95139,,0.041065,0,0.041065,1.13328,0.941882,0.941882,,15.65,1,
Sample,October_22_O1,O1,20231024221340,20231024221540,2.060179,0.454356,Exp:HutchisonMosier,0.168701,,0.01075,-0.015482,-0.004732,0.940149,0.825071,0.825071,,15.15,1,
